cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
9314,test,42.480928,69.860838,56,212,3623592,26,98,1776398,28,2128,34431236,16,83,1433504,0,0,0,3,456,5365065,4,608,31300756,1,152,2082802,1,190,6237659,0,0,0,46,6992,99940152,105,546,656040,206,1071,10465418,17,88,3080213,9,34,1963125,0,0,0,518,12658,202355960
9315,test,43.932893,68.747657,6,22,388242,0,0,0,3,228,3689061,1,5,89594,8,832,3049144,0,0,0,3,456,23475567,0,0,0,0,0,0,0,0,0,2,304,4345224,4,20,24992,49,254,2489347,9,46,1630701,0,0,0,0,0,0,85,2167,39181872
9316,test,42.295756,69.697161,6,22,512700,35,133,3453415,15,1140,10031040,5,26,554135,3,312,1622193,8,1216,14306840,0,0,0,20,3040,41656040,0,0,0,4,608,8346552,8,1216,17380896,0,0,0,1,5,476032,0,0,0,5,19,1090625,0,0,0,110,7737,99430468
9317,test,41.501023,69.358740,204,775,13200228,50,190,3416150,3,228,3689061,12,62,1075128,5,520,1905715,0,0,0,2,304,15650378,0,0,0,0,0,0,5,760,8540715,76,11552,165118512,68,353,424864,95,494,4826285,95,494,17212955,2,7,436250,0,0,0,617,15739,235496241
9318,test,42.622573,66.850275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,101606,0,0,0,0,0,0,0,0,0,2,10,101606
9319,test,45.610007,68.164010,0,0,0,1,3,68323,0,0,0,1,5,89594,0,0,0,0,0,0,0,0,0,1,152,2082802,0,0,0,0,0,0,0,0,0,1,5,6248,4,20,203212,2,10,362378,0,0,0,0,0,0,10,195,2812557
9320,test,42.406843,69.632820,3,11,256350,17,64,1677373,26,1976,17387136,0,0,0,1,104,540731,0,0,0,0,0,0,4,608,8331208,5,950,31188295,4,608,8346552,4,608,8690448,0,0,0,0,0,0,0,0,0,7,26,1526875,0,0,0,71,4955,77944968
9321,test,43.561862,68.042319,15,57,970605,42,159,2869566,7,532,8607809,2,10,179188,1,104,381143,0,0,0,0,0,0,0,0,0,11,2090,68614249,6,912,10248858,4,608,8690448,18,93,112464,80,416,4064240,11,57,1993079,0,0,0,0,0,0,197,5038,106731649
9322,test,42.630671,70.460795,1,3,64707,0,0,0,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,1,152,2172612,11,57,68728,4,20,203212,1,5,181189,0,0,0,0,0,0,20,465,5628278
9323,test,42.816655,68.939156,7,26,452949,14,53,956522,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,11,1672,23898732,10,52,62480,20,104,1016060,11,57,1993079,15,57,3271875,0,0,0,90,2249,34589527
