cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
543,test,39.269916,69.535848,16,60,1035312,0,0,0,0,0,0,30,156,2687820,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1014,1218360,4,20,203212,0,0,0,0,0,0,0,0,0,256,2394,9337277
544,test,39.238618,69.729357,49,186,3170643,0,0,0,0,0,0,37,192,3314978,14,1456,5336002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1045,1255848,0,0,0,0,0,0,0,0,0,0,0,0,301,2879,13077471
545,test,39.959230,69.141420,198,752,12811986,0,0,0,0,0,0,560,2912,50172640,126,13104,48024018,0,0,0,0,0,0,0,0,0,0,0,0,19,2888,32454717,0,0,0,2415,12558,15088920,6,31,304818,0,0,0,0,0,0,0,0,0,3324,32245,158857099
546,test,39.475290,67.497076,103,391,6664821,2,7,136646,0,0,0,224,1164,20069056,60,6240,22868580,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,1113,5787,6954024,0,0,0,0,0,0,0,0,0,0,0,0,1509,14653,68650128
547,test,39.591189,68.840178,40,152,2588280,4,15,273292,0,0,0,156,811,13976664,26,2704,9909718,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,582,3026,3636336,0,0,0,0,0,0,0,0,0,0,0,0,815,7772,42341291
548,test,40.351463,70.445853,231,877,14947317,0,0,0,9,684,11067183,220,1144,19710680,40,4160,15245720,0,0,0,0,0,0,0,0,0,0,0,0,23,3496,39287289,0,0,0,1158,6021,7235184,27,140,1371681,0,0,0,0,0,0,0,0,0,1708,16522,108865054
549,test,40.128988,70.424046,20,76,1294140,4,15,273292,0,0,0,21,109,1881474,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,206,1071,1287088,0,0,0,0,0,0,0,0,0,0,0,0,263,2567,10636710
550,test,39.800690,68.986487,411,1561,26594577,0,0,0,0,0,0,311,1617,27863734,106,11024,40401158,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,1654,8600,10334192,1,5,50803,0,0,0,0,0,0,0,0,0,2490,23871,117201465
551,test,39.439540,67.931234,214,813,13847298,1,3,68323,45,3420,55335915,237,1232,21233778,21,2184,8004003,0,0,0,0,0,0,0,0,0,0,0,0,17,2584,29038431,0,0,0,1137,5912,7103976,23,119,1168469,0,0,0,0,0,0,0,0,0,1695,16267,135800193
552,test,40.188128,69.608405,47,178,3041229,3,11,204969,0,0,0,64,332,5734016,19,1976,7241717,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,329,1710,2055592,2,10,101606,0,0,0,0,0,0,0,0,0,465,4369,20087272
553,test,40.131451,70.616243,0,0,0,0,0,0,47,3572,31430592,14,72,1551578,0,0,0,1,152,1788355,0,0,0,3,456,6248406,7,1330,43663613,135,20520,281696130,0,0,0,324,1684,2000376,0,0,0,0,0,0,1,3,218125,0,0,0,532,27789,368597175
554,test,39.467224,69.621748,7,26,452949,0,0,0,0,0,0,32,166,2867008,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,4,608,6832572,0,0,0,170,884,1062160,1,5,50803,0,0,0,0,0,0,0,0,0,218,2105,12790064
555,test,38.994361,68.230077,60,228,3882420,1,3,68323,0,0,0,54,280,4838076,15,1560,5717145,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,281,1461,1755688,2,10,101606,0,0,0,0,0,0,0,0,0,416,3998,21487687
556,test,39.490240,67.697576,133,505,8606031,0,0,0,3,228,3689061,222,1154,19889868,47,4888,17913721,0,0,0,0,0,0,0,0,0,0,0,0,21,3192,35871003,0,0,0,1301,6765,8128648,0,0,0,0,0,0,0,0,0,0,0,0,1727,16732,94098332
557,test,40.165232,70.589852,76,288,4917732,0,0,0,0,0,0,121,629,10840874,36,3744,13721148,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,595,3094,3717560,0,0,0,0,0,0,0,0,0,0,0,0,829,7907,34905457
558,test,40.232289,70.396735,85,323,5500095,1,3,68323,6,456,7378122,157,816,14066258,32,3328,12196576,0,0,0,0,0,0,0,0,0,0,0,0,9,1368,15373287,0,0,0,786,4087,4910928,1,5,50803,0,0,0,0,0,0,0,0,0,1077,10386,59544392
559,test,40.317002,70.404316,0,0,0,0,0,0,54,4104,36111744,6,31,664962,0,0,0,5,760,8941775,0,0,0,3,456,6248406,12,2280,74851908,118,17936,246223284,0,0,0,327,1700,2018898,0,0,0,0,0,0,1,3,218125,0,0,0,526,27270,375279102
560,test,40.250033,69.615465,0,0,0,0,0,0,39,2964,26080704,6,31,664962,0,0,0,0,0,0,0,0,0,5,760,10414010,7,1330,43663613,137,20824,285869406,0,0,0,335,1742,2068290,0,0,0,0,0,0,0,0,0,0,0,0,529,27651,368760985
