cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
10559,test,43.956647,72.411282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,1,5,50803,0,0,0,0,0,0,0,0,0,2,10,57051
10560,test,43.838950,73.051822,1,3,64707,2,7,136646,1,76,1229687,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,1,152,2172612,2,10,12496,4,20,203212,2,10,362378,0,0,0,0,0,0,15,534,6271024
10561,test,42.877721,70.950662,5,19,323535,4,15,273292,2,152,2459374,3,15,268782,2,208,762286,1,152,1788355,1,152,7825189,0,0,0,0,0,0,1,152,1708143,4,608,8690448,8,41,49984,14,72,711242,2,10,362378,1,3,218125,0,0,0,48,1599,25441133
10562,test,45.154340,72.993137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10563,test,43.422312,75.154938,11,41,711777,10,38,683230,5,380,6148435,2,10,179188,2,208,762286,0,0,0,1,152,7825189,0,0,0,1,190,6237659,2,304,3416286,7,1064,15208284,10,52,62480,20,104,1016060,7,36,1268323,2,7,436250,0,0,0,80,2586,43955447
10564,test,43.002765,72.954672,7,26,452949,3,11,204969,2,152,2459374,1,5,89594,2,208,762286,0,0,0,1,152,7825189,0,0,0,1,190,6237659,1,152,1708143,3,456,6517836,8,41,49984,15,78,762045,4,20,724756,1,3,218125,0,0,0,49,1494,28012909
10565,test,43.119224,71.421750,17,64,1100019,31,117,2118013,10,760,12296870,4,20,358376,7,728,2668001,1,152,1788355,6,912,46951134,3,456,6248406,0,0,0,14,2128,23914002,16,2432,34761792,55,286,343640,62,322,3149786,33,171,5979237,2,7,436250,0,0,0,261,8555,142113881
10566,test,45.888312,71.028852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,test,43.133338,70.177568,2,7,129414,3,11,204969,1,76,1229687,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,2,304,4345224,4,20,24992,9,46,457227,1,5,181189,0,0,0,0,0,0,24,725,8661988
10568,test,43.585341,70.863874,1,3,64707,3,11,204969,1,76,1229687,0,0,0,1,104,381143,0,0,0,1,152,7825189,0,0,0,1,190,6237659,1,152,1708143,2,304,4345224,5,26,31240,6,31,304818,3,15,543567,1,3,218125,0,0,0,26,1067,23094471
10569,test,44.242495,70.341880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,1,5,50803,0,0,0,0,0,0,0,0,0,2,10,57051
10570,test,42.884777,71.641128,8,30,517656,8,30,546584,6,456,7378122,1,5,89594,1,104,381143,0,0,0,2,304,15650378,1,152,2082802,1,190,6237659,2,304,3416286,7,1064,15208284,13,67,81224,34,176,1727302,6,31,1087134,0,0,0,0,0,0,90,2913,54404168
10571,test,44.044687,70.312277,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,1,5,6248,3,15,152409,1,5,181189,0,0,0,0,0,0,8,183,2645488
10572,test,43.788475,71.536644,1,3,64707,2,7,136646,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,2,10,101606,1,5,181189,0,0,0,0,0,0,8,106,1720083
10573,test,43.937545,72.838220,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,1,5,6248,3,15,152409,1,5,181189,0,0,0,0,0,0,8,183,2645488
10574,test,42.833487,71.191195,12,45,776484,16,60,1093168,2,152,2459374,2,10,179188,1,104,381143,0,0,0,6,912,46951134,0,0,0,2,380,12475318,6,912,10248858,8,1216,17380896,19,98,118712,40,208,2032120,11,57,1993079,3,11,654375,0,0,0,128,4165,96743849
10575,test,43.852717,71.788891,2,7,129414,3,11,204969,1,76,1229687,0,0,0,0,0,0,0,0,0,1,152,7825189,1,152,2082802,0,0,0,0,0,0,1,152,2172612,4,20,24992,6,31,304818,1,5,181189,0,0,0,0,0,0,20,606,14155672
10576,test,43.383060,73.369824,2,7,129414,2,7,136646,2,152,2459374,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,1,152,1708143,3,456,6517836,5,26,31240,13,67,660439,3,15,543567,1,3,218125,0,0,0,33,1037,20229973
